11096,José de Freitas,PI
11118,Landri Sales,PI
11126,Luis Eduardo Magalhães,BA
11134,Luis Correia,PI
11142,GOVERNADOR LINDENBERG,ES
11150,Luzilândia,PI
11169,MESQUITA,RJ
11177,Manoel Emídio,PI
11185,ACEGUA,RS
11193,Marcos Parente,PI
11207,ALMIRANTE TAMANDARÉ DO SUL,RS
11215,Matias Olímpio,PI
11223,ARROIO DO PADRE,RS
11231,Miguel Alves,PI
11240,BOA VISTA DO CADEADO,RS
11258,Miguel Leão,PI
11274,Monsenhor Gil,PI
11282,BOZANO,RS
11290,Monsenhor Hipólito,PI
11304,CANUDOS DO VALE,RS
11312,Monte Alegre do Piauí,PI
11320,CAPÃO BONITO DO SUL,RS
11339,Nazaré do Piauí,PI
11347,CAPÃO DO CIPÓ,RS
11355,Nossa Senhora dos Remédios,PI
11363,COQUEIRO BAIXO,RS
11371,Novo Oriente do Piauí,PI
11380,Coronel Pilar,RS
11398,Oeiras,PI
11401,CRUZALTENSE,RS
11410,Domingos Mourão,PI
11428,FORQUETINHA,RS
11436,Padre Marcos,PI
11444,ITATI,RS
11452,Paes Landim,PI
11479,Palmeira do Piauí,PI
11495,Palmeiras,PI
11509,MATO QUEIMADO,RS
11517,Parnaguá,PI
11525,NOVO XINGU,RS
11533,Parnaiba,PI
11541,PAULO BENTO,RS
11550,Paulistana,PI
11568,PEDRAS ALTAS,RS
11576,Pedro II,PI
11584,PINHAL DA SERRA,RS
11592,Picos,PI
11606,PB,RS
11614,Pimenteiras,PI
11630,Pio IX,PI
11649,ROLADOR,RS
11657,Piracuruca,PI
11665,SANTA CECILIA DO SUL,RS
11673,Piripiri,PI
11681,SANTA MARGARIDA DO SUL,RS
11690,Porto,PI
11703,SAO JOSE DO SUL,RS
11711,Prata do Piauí,PI
11720,SÃO PEDRO DAS MISSÕES,RS
11738,Redenção do Gurguéia,PI
11746,TIO HUGO,RS
11754,Regeneração,PI
11762,WESTFALIA,RS
11770,Ribeiro Gonçalves,PI
11789,FIGUEIRAO,MS
11797,Rio Grande do Piauí,PI
11800,NAZÁRIA,PI
11819,Santa Cruz do Piauí,PI
11835,Santa Filomena,PI
11843,IPIRANGA DO NORTE,MT
11851,Santa Luz,PI
11860,ITANHANGA,MT
11878,Santo Antonio de Lisboa,PI
11886,AROEIRAS DO ITAIM,PI
11894,Santo Inácio do Piauí,PI
11908,MOJUÍ DOS CAMPOS,PA
11916,São Félix do Piauí,PI
11924,BALNÁRIO RINCÃO,SC
11932,São Francisco do Piauí,PI
11940,PESCARIA BRAVA,SC
11959,São Gonçalo do Piauí,PI
11967,PARAISO DAS AGUAS,MS
11975,São João da Serra,PI
11991,São João do Piauí,PI
12017,São José do Peixe,PI
12033,São José do Piauí,PI
12050,São Julião,PI
12076,São Miguel do Tapuió,PI
12092,São Pedro do Piauí,PI
12114,São Raimundo Nonato,PI
12130,Simões,PI
12157,Simplício Mendes,PI
12173,Socorro do Piauí,PI
12190,Teresina,PI
12211,União,PI
12238,Uruçuí,PI
12254,Valenaça do Piauí,PI
12270,Várzea Grande,PI
12297,Dirceu Arcoverde,PI
12319,Acarape,CE
12335,Banabuiú,CE
12351,Barreira,CE
12378,Barroquinha,CE
12394,Chorózinho,CE
12416,Croatá,CE
12432,Deputado Irapuan Pinheiro,CE
12459,Ererê,CE
12475,Eusébio,CE
12491,Graça,CE
12513,Guaiuba,CE
12530,Horizonte,CE
12556,Ibaretama,CE
12572,Ibicuitinga,CE
12599,Ipaporanga,CE
12610,Madalena,CE
12637,Miraíma,CE
12653,Ocara,CE
12670,Pindoretama,CE
12696,Pires Ferreira,CE
12718,Potiretama,CE
12734,Salitre,CE
12750,Tarrafas,CE
12777,Tejuçuoca,CE
12793,Tururú,CE
12815,Arame,MA
12831,Miranda do Norte,MA
12858,Santa Luzia do Paruá,MA
12874,Zé Doca,MA
12890,Dom Inocêncio,PI
12912,São João da Canabrava,PI
12939,Passagem Franca do Pauí,PI
12955,Santa Cruz dos Milagres,PI
12971,Buriti dos Montes,PI
12998,Cabeceiras do Piauí,PI
13013,Abaiara,CE
13030,Acaraú,CE
13056,Acopiara,CE
13072,Aiuaba,CE
13099,Alcantaras,CE
13110,Altaneira,CE
13137,Alto Santo,CE
13153,Antonina do Norte,CE
13170,Apuiarés,CE
13196,Aquiraz,CE
13218,Aracati,CE
13234,Aracoiaba,CE
13250,Araripe,CE
13277,Aratuba,CE
13293,Arneiroz,CE
13315,Assaré,CE
13331,Aurora,CE
13358,Baixio,CE
13374,Barbalha,CE
13390,Barro,CE
13412,Baturité,CE
13439,Beberibe,CE
13455,Bela Cruz,CE
13471,Boa Viagem,CE
13498,Brejo Santo,CE
13510,Camocim,CE
13536,Campos Sales,CE
13552,Canindé,CE
13579,Capistrano,CE
13595,Caridade,CE
13617,Cariré,CE
13633,Caririaçu,CE
13650,Cariús,CE
13676,Carnaubal,CE
13692,Cascavél,CE
13714,Catarina,CE
13730,Caucaia,CE
13757,Cedro,CE
13773,Chaval,CE
13790,Sigefredo Pacheco,PI
13811,Coreau,CE
13838,Crateús,CE
13854,Crato,CE
13870,Farias Brito,CE
13897,Fortaleza,CE
13919,Frecheirinha,CE
13935,General Sampaio,CE
13951,Granja,CE
13978,Granjeiro,CE
13994,Groairas,CE
14010,Guaraciaba do Norte,CE
14036,Guaramiranga,CE
14052,Hidrolândia,CE
14079,Ibiapina,CE
14095,Icó,CE
14117,Iguatu,CE
14133,Independência,CE
14150,Ipaumirim,CE
14176,Ipu,CE
14192,Ipueiras,CE
14214,Iracema,CE
14230,Irauçuba,CE
14257,Itaicaba,CE
14273,Itapagé,CE
14290,Itapipoca,CE
14311,Itapiuna,CE
14338,Itatira,CE
14354,Jaguaretama,CE
14370,Jaguaribara,CE
14397,Jaguaribe,CE
14419,Jaguaruana,CE
14435,Jardim,CE
14451,Jati,CE
14478,Juazeiro do Norte,CE
14494,Jucás,CE
14516,Lavras da Mangabeira,CE
14532,Limoeiro do Norte,CE
14559,Maranguape,CE
14575,Março,CE
14591,Martinópole,CE
14613,Massapê,CE
14630,Mauriti,CE
14656,Meruoca,CE
14672,Milagress,CE
14699,Missão Velha,CE
14710,Mombaça,CE
14737,Monsenhor Tabosa,CE
14753,Morada Nova,CE
14770,Moraújo,CE
14796,Morrinhos,CE
14818,Mucambo,CE
14834,Mulungu,CE
14850,Nova Olinda,CE
14877,Nova Russas,CE
14893,Novo Oriente,CE
14915,Orós,CE
14931,Pacajus,CE
14958,Pacatuba,CE
14974,Pacoti,CE
14990,Pacujá,CE
15016,Palhano,CE
15032,Palmácia,CE
15059,Paracuru,CE
15075,Parambu,CE
15091,Paramoti,CE
15113,Pedra Branca,CE
15130,Penaforte,CE
15156,Pentecoste,CE
15172,Pereiro,CE
15199,Piquet Carneiro,CE
15210,Porangá,CE
15237,Porteiras,CE
15253,Potengi,CE
15270,Quixadá,CE
15296,Quixeramobim,CE
15318,Quixerê,CE
15334,Redenção,CE
15350,Beriutaba,CE
15377,Russas,CE
15393,Saboeiro,CE
15415,Santana do Acaraú,CE
15431,Santana do Cariri,CE
15458,Santa Quitéria,CE
15474,São Benedito,CE
15490,São Gonçalo do Amarante,CE
15512,São João do Jaguaribe,CE
15539,São Luís do Curu,CE
15555,Senador Pompeu,CE
15571,Senador Sá,CE
15598,Sobral,CE
15610,Solonópole,CE
15636,Tabuleiro do Norte,CE
15652,Tamboril,CE
15679,Tauá,CE
15695,Tianguá,CE
15717,Trairi,CE
15733,Ubajara,CE
15750,Umari,CE
15776,Uruburetama,CE
15792,Uruóca,CE
15814,Vázea Alegre,CE
15830,Viçosa do Ceará,CE
15857,Maracanaú,CE
15873,Amontada,CE
15890,Cruz,CE
15911,Forquilha,CE
15938,Icaipui,CE
15954,Itarema,CE
15970,Milha,CE
15997,Paraipaba,CE
16012,Acarí,RN
16039,Açu,RN
16055,Afonso Bezerra,RN
16071,Água Nova,RN
16098,Alexandria,RN
16110,Almino Afonso,RN
16136,Alto do Rodrigues,RN
16152,Angicos,RN
16179,Antônio Martins,RN
16195,Apodi,RN
16217,Areia Branca,RN
16233,Arês,RN
16250,Campo Grande,RN
16276,Baia Formosa,RN
16292,Barcelona,RN
16314,Bento Fernandes,RN
16330,Bom Jesus,RN
16357,Brejinho,RN
16373,Caiçara do Rio do Vento,RN
16390,Caicó,RN
16411,Campo Redondo,RN
16438,Canguaretama,RN
16454,Caraúbas,RN
16470,Carnaúba dos Dantas,RN
16497,Carnaubais,RN
16519,Ceará-Mirim,RN
16535,Cerro Cora,RN
16551,Coronel Ezequiel,RN
16578,Coronel João Pessoa,RN
16594,Cruzeta,RN
16616,Currais Novos,RN
16632,Doutor Severiano,RN
16659,Encanto,RN
16675,Equador,RN
16691,Espírito Santo,RN
16713,Extremoz,RN
16730,Felipe Guerra,RN
16756,Florânia,RN
16772,Francisco Dantas,RN
16799,Galinhos,RN
16810,Goianinha,RN
16837,Governador Dix-Sept Rosado,RN
16853,Grossos,RN
16870,Guamaré,RN
16896,Ielmo Marinho,RN
16918,Ipanguaçu,RN
16934,Ipueira,RN
16950,Itaú,RN
16977,Jacanã,RN
16993,Jandaira,RN
17019,Janduis,RN
17035,Boa Saúde,RN
17051,Japi,RN
17078,Jardim de Angicos,RN
17094,Jardim de Piranhas,RN
17116,Jardim do Seridó,RN
17132,João Câmara,RN
17159,João Dias,RN
17175,José da Penha,RN
17191,Jucurutu,RN
17213,Messias Targino,RN
17230,Lagoa D´anta,RN
17256,Lagoa de Pedras,RN
17272,Lagoa de Velhos,RN
17299,Lagoa Nova,RN
17310,Lagoa Salgada,RN
17337,Lajes,RN
17353,Lajes Pintadas,RN
17370,Lucrécia,RN
17396,Luis Gomes,RN
17418,Macaiba,RN
17434,Macau,RN
17450,Marcelino Vieira,RN
17477,Martins,RN
17493,Maxaranguape,RN
17515,Frutuoso Gomes,RN
17531,Montanhas,RN
17558,Monte Alegre,RN
17574,Monte das Gameleiras,RN
17590,Mossoró,RN
17612,Natal,RN
17639,Nísia Floresta,RN
17655,Nova Cruz,RN
17671,Olho D´Água do Borges,RN
17698,Ouro Branco,RN
17710,Paraná,RN
17736,ESPIRITO SANTO DO OESTE (EX-PARAU),RN
17752,Parazinho,RN
17779,Parelhas,RN
17795,Parnamirim,RN
17817,Passa e Fica,RN
17833,Passagem,RN
17850,Patu,RN
17876,Pau dos Ferros,RN
17892,Pedra Grande,RN
17914,Pedra Preta,RN
17930,Pedro Avelino,RN
17957,Pedro Velho,RN
17973,Pendências,RN
17990,Pilões,RN
18015,Poço Branco,RN
18031,Portalegre,RN
18058,Serra Caiada,RN
18074,Pureza,RN
18090,Rafael Fernandes,RN
18112,Riacho da Cruz,RN
18139,Riacho de Santana,RN
18155,Riachuelo,RN
18171,Rodolfo Fernandes,RN
18198,Ruy Barbosa,RN
18210,São Francisco do Oeste,RN
18236,Santa Cruz,RN
18252,Santana do Seridó,RN
18279,Santana do Matos,RN
18295,Santo Antônio,RN
18317,São Bento do Norte,RN
18333,São Bento do Trairi,RN
18350,São Fernando,RN
18376,São Gonçalo do Amarante,RN
18392,São João do Sabugi,RN
18414,São José de Mipibu,RN
18430,São José do Campestre,RN
18457,São José do Seridó,RN
18473,São Miguel,RN
18490,SÃO PAULO DO POTENGI,RN
18511,São Pedro,RN
18538,São Rafael,RN
18554,São Tomé,RN
18570,São Vicente,RN
18597,Senador Elói de Souza,RN
18619,Senador Georgino Avelino,RN
18635,Serra de São Bento,RN
18651,Serra Negra do Norte,RN
18678,Serrinha,RN
18694,Severiano Melo,RN
18716,Sítio Novo,RN
18732,Taboleiro Grande,RN
18759,Taipu,RN
18775,Tangará,RN
18791,Tenente Ananias,RN
18813,Tibaú do Sul,RN
18830,Timbaúba dos Batistas,RN
18856,Touros,RN
18872,Umarizal,RN
18899,Upanema,RN
18910,Várzea,RN
18937,Rafael Godeiro,RN
18953,Vera Cruz,RN
18970,Viçosa,RN
18996,Vila Flor,RN
19011,Água Branca,PB
19038,Aguiar,PB
19054,Alagoa Grande,PB
19070,Alagoa Viva,PB
19097,Alagoinha,PB
19119,Alhandra,PB
19135,São João do Rio do Peixe,PB
19151,Aracagi,PB
19178,Arara,PB
19194,Araruna,PB
19216,Areia,PB
19232,Areial,PB
19259,Aroeiras,PB
19275,Serra do Mel,RN
19291,Baía da Traição,PB
19313,Bananeiras,PB
19330,Barra de Santa Rosa,PB
19356,Barra de São Miguel,PB
19372,Bayeux,PB
19399,Belém,PB
19410,Belém do Brejo do Cruz,PB
19437,Boa Ventura,PB
19453,Bom Jesus,PB
19470,Bom Sucesso,PB
19496,Bonito de Santa Fé,PB
19518,Boqueirão,PB
19534,IGARACY,PB
19550,Borborema,PB
19577,Brejo do Cruz,PB
19593,Brejo dos Santos,PB
19615,Caapora,PB
19631,Cabaceiras,PB
19658,Cabedelo,PB
19674,Cachoeira dos Índios,PB
19690,Cacimba de Areia,PB
19712,Cacimba de Dentro,PB
19739,Caiçara,PB
19755,Cajazeiras,PB
19771,Caldas Brandão,PB
19798,Camalaú,PB
19810,Campina Grande,PB
19836,Carrapateira,PB
19852,Catingueira,PB
19879,Catolé do Rocha,PB
19895,Conceição,PB
19917,Condado,PB
19933,Conde,PB
19950,Congo,PB
19976,Coremas,PB
19992,Cruz do Espírito Santo,PB
20010,Cubati,PB
20036,Cuité,PB
20052,Cuitegi,PB
20079,Curral Velho,PB
20095,Desterro,PB
20117,Vista Serrana,PB
20133,Diamante,PB
20150,Dona Inês,PB
20176,Duas Estradas,PB
20192,Emas,PB
20214,Esperença,PB
20230,Fagundes,PB
20257,Frei Martinho,PB
20273,Guarabira,PB
20290,Gurinhém,PB
20311,Gurjão,PB
20338,Ibiara,PB
20354,Imaculada,PB
20370,Ingá,PB
20397,Itabaiana,PB
20419,Itaporanga,PB
20435,Itapororoca,PB
20451,Itatuba,PB
20478,Jacaraú,PB
20494,Jericó,PB
20516,João Pessoa,PB
20532,Juarez Távora,PB
20559,Juazeirinho,PB
20575,Junco do Seridó,PB
20591,Juripiranga,PB
20613,Juru,PB
20630,Lagoa,PB
20656,Lagoa de Dentro,PB
20672,Lagoa Sêca,PB
20699,Lastro,PB
20710,Livramento,PB
20737,Lucena,PB
20753,Mãe D´Água,PB
20770,Malta,PB
20796,Mamanguape,PB
20818,Manaira,PB
20834,Mari,PB
20850,Massaranduba,PB
20877,Mataracá,PB
20893,Mogeiro,PB
20915,Montadas,PB
20931,Monte Horebe,PB
20958,Monteiro,PB
20974,Mulungu,PB
20990,Natubá,PB
21016,Nazarezinho,PB
21032,Nova Floresta,PB
21059,Nova Olinda,PB
21075,Nova Palmeira,PB
21091,Olho D´Água,PB
21113,Olivedos,PB
21130,OURO VELHO,PB
21156,Passagem,PB
21172,Patos,PB
21199,Paulista,PB
21210,Pedra Branca,PB
21237,PEDRA LAVRADA,PB
21253,Pedras de Fogo,PB
21270,Piancó,PB
21296,Picui,PB
21318,Pilar,PB
21334,Pilões,PB
21350,Pilõezinhos,PB
21377,Pirpirituba,PB
21393,Pitimbu,PB
21415,Pocinhos,PB
21431,Pombal,PB
21458,Prata,PB
21474,Princesa Isabel,PB
21490,Puxinanã,PB
21512,Queimadas,PB
21539,Quixabá,PB
21555,Remigio,PB
21571,Riacho dos Cavalos,PB
21598,Rio Tinto,PB
21610,Salgadinho,PB
21636,Salgado de São Félix,PB
21652,Santa Cruz,PB
21679,Santa Helena,PB
21695,Santa Luzia,PB
21717,Santana de Mangueira,PB
21733,Santana dos Garrotes,PB
21750,Santa Rita,PB
21776,SANTA TEREZINHA,PB
21792,São Bento,PB
21814,São João do Cariri,PB
21830,São João do Tigre,PB
21857,São José da Lagoa Tapada,PB
21873,São José de Caiana,PB
21890,São José de Espinharas,PB
21911,São José de Piranhas,PB
21938,São José do Bonfim,PB
21954,São José do Sabugi,PB
21970,São José dos Cordeiros,PB
21997,São Mamede,PB
22012,São Miguel de Taipu,PB
22039,São Sebastião de Lagoa de Roça,PB
22055,São Sebastião do Umbuzeiro,PB
22071,Sapé,PB
22098,Seridó,PB
22110,Serra Branca,PB
22136,Serra da Raíz,PB
22152,Serra Grande,PB
22179,Serra Redonda,PB
22195,Serraria,PB
22217,Solânea,PB
22233,Soledade,PB
22250,Sousa,PB
22276,Sumé,PB
22292,Tacina,PB
22314,Taperoá,PB
22330,Tavares,PB
22357,Teixeira,PB
22373,Triunfo,PB
22390,Uiraúna,PB
22411,Umbuzeiro,PB
22438,Várzea,PB
22454,Baixa Grande do Ribeiro,PI
22470,Canavieira,PI
22497,COLONIA DE GURGUEIA,PI
22519,Bomfim do Piauí,PI
22535,Colônia do Piauí,PI
22551,Coronel José Dias,PI
22578,Fartura do Piauí,PI
22594,Lagoa do Barro do Piauí,PI
22616,Santa Rosa do Piauí,PI
22632,São Braz do Piauí,PI
22659,São Lourenço do Piauí,PI
22675,Várzea Branca,PI
22691,Alegrete do Piauí,PI
22713,Caldeirão Grande do Piauí,PI
22730,Jacobina do Piauí,PI
22756,Marcolândia,PI
22772,Patos do Piauí,PI
22799,Queimada Nova,PI
22810,Santana do Piauí,PI
22837,Brasileira,PI
22853,São José do Divino,PI
22870,Bom Princípio do Piauí,PI
22896,Lagoa do Carro,PE
22918,Vertente do Lério,PE
22934,Xexéu,PE
22950,Jucati,PE
22977,Santa Cruz,PE
22993,Dormentes,PE
23019,Afogados da Ingazeira,PE
23035,Afrânio,PE
23051,Agrestina,PE
23078,Água Preta,PE
23094,Águas Belas,PE
23116,Alagoinha,PE
23132,Aliança,PE
23159,Altinho,PE
23175,Amaraji,PE
23191,Angelim,PE
23213,Araripina,PE
23230,Arcoverde,PE
23256,Barra de Guabiraba,PE
23272,Barreiros,PE
23299,Belém de Maria,PE
23310,Belém de São Francisco,PE
23337,Belo Jardim,PE
23353,Betânia,PE
23370,Bezerros,PE
23396,Bodocó,PE
23418,Bom Conselho,PE
23434,Bom Jardim,PE
23450,Bonito,PE
23477,Brejão,PE
23493,Brejinho,PE
23515,Brejo da Madre de Deus,PE
23531,Buenos Aires,PE
23558,Buique,PE
23574,CABO DE SANTO AGOSTINHO,PE
23590,Cabrobó,PE
23612,Cachoeirinha,PE
23639,Caetés,PE
23655,Calçado,PE
23671,Calumbi,PE
23698,Camocim de São Félix,PE
23710,Camutanga,PE
23736,Canhotinho,PE
23752,Capoeiras,PE
23779,Carnaiba,PE
23795,Carpina,PE
23817,Caruarú,PE
23833,Catende,PE
23850,Cedro,PE
23876,Chá de Alegria,PE
23892,Chá Grande,PE
23914,Condado,PE
23930,Correntes,PE
23957,Cortes,PE
23973,Cumaru,PE
23990,Cupira,PE
24015,Custódia,PE
24031,Escada,PE
24058,Exú,PE
24074,Feira Nova,PE
24090,Ferreiros,PE
24112,Flores,PE
24139,Floresta,PE
24155,Frei Miguelinho,PE
24171,Gameleira,PE
24198,Garanhuns,PE
24210,Glória do Goitá,PE
24236,Goiana,PE
24252,Granito,PE
24279,Gravatá,PE
24295,Iati,PE
24317,Ibimirim,PE
24333,Ibirajubá,PE
24350,Igarassú,PE
24376,Iguaraci,PE
24392,Inajá,PE
24414,Ingazeira,PE
24430,Ipojuca,PE
24457,Ipubi,PE
24473,Itacuruba,PE
24490,Itaiba,PE
24511,Itamaracá,PE
24538,Itapetim,PE
24554,Itaquitinga,PE
24570,Jaboatão dos Guararapes,PE
24597,Jataúba,PE
24619,João Alfredo,PE
24635,Joaquim Nabuco,PE
24651,Jupi,PE
24678,Jurema,PE
24694,LAGOA DE ITAENGA,PE
24716,Lagoa do Ouro,PE
24732,Lagoa dos Gatos,PE
24759,Lajedo,PE
24775,Limoeiro,PE
24791,Macaoarana,PE
24813,Machados,PE
24830,Maraial,PE
24856,Mirandiba,PE
24872,Moreno,PE
24899,Nazaré da Mata,PE
24910,Olinda,PE
24937,Orobó,PE
24953,Orocó,PE
24970,Ouricuri,PE
24996,Palmares,PE
25011,Palmeirina,PE
25038,Panelas,PE
25054,Paranatama,PE
25070,Parnamirim,PE
25097,Passira,PE
25119,Paudalho,PE
25135,PAULISTA,PE
25151,Pedra,PE
25178,Pesqueira,PE
25194,Petrolândia,PE
25216,Petrolina,PE
25232,Poção,PE
25259,Pombos,PE
25275,Primavera,PE
25291,Quipapá,PE
25313,Recife,PE
25330,Riacho das Almas,PE
25356,Ribeirão,PE
25372,Rio Formoso,PE
25399,Sairé,PE
25410,Salgadinho,PE
25437,Salgueiro,PE
25453,Saloá,PE
25470,Sanharó,PE
25496,Santa Cruz do Capibaribe,PE
25518,Santa Maria da Boa Vista,PE
25534,Santa Maria do Cambucá,PE
25550,Santa Terezinha,PE
25577,São Benedito do Sul,PE
25593,São Bento do Una,PE
25615,São Caitano,PE
25631,São João,PE
25658,São Joaquim do Monte,PE
25674,São José da Coroa Grande,PE
25690,São José do Belmonte,PE
25712,São José do Egito,PE
25739,São Lourenço da Mata,PE
25755,São Vicente Férrer,PE
25771,Serra Talhada,PE
25798,Serrita,PE
25810,Sertânia,PE
25836,Sirinhaém,PE
25852,Moreilândia,PE
25879,Solidão,PE
25895,Surubim,PE
25917,Tabira,PE
25933,Tacaimbó,PE
25950,Tacaratu,PE
25976,Itambé,PE
25992,Taquaritinga do Norte,PE
26018,Terezinha,PE
26034,Terra Nova,PE
26050,Timbaúba,PE
26077,Toritama,PE
26093,Tracunhaém,PE
26115,Trindade,PE
26131,Triunfo,PE
26158,Tupanatinga,PE
26174,Tuparetama,PE
26190,Venturosa,PE
26212,Verdejante,PE
26239,Vertentes,PE
26255,Vicência,PE
26271,Vitória de Santo Antão,PE
26298,Camaragibe,PE
26310,Abreu e Lima,PE
26336,Itapissuma,PE
26352,Carnaubeira da Penha,PE
26379,Quixaba,PE
26395,Santa Cruz da Baixa Verde,PE
26417,Paripueira,AL
26433,Estrela de Alagoas,AL
26450,Pariconha,AL
26476,Santana do São Francisco,SE
26492,São José da Lapa,MG
26514,Capitão Andrade,MG
26530,Catuji,MG
26557,Jampruca,MG
26573,Divisópolis,MG
26590,Mata Verde,MG
26611,Palmópolis,MG
26638,Entre Folhas,MG
26654,Ipaba,MG
26670,Santa Bárbara do Leste,MG
26697,Santa Rita de Minas,MG
26719,Ubaporanga,MG
26735,Santana do Paraíso,MG
26751,Durandé,MG
26778,São João do Manhuaçú,MG
26794,São João do Manteninha,MG
26816,Alfredo Vasconcelos,MG
26832,Fervedouro,MG
26859,Carneirinho,MG
26875,Limeira do Oeste,MG
26891,Senador Amaral,MG
26913,Juatuba,MG
26930,Icaraí de Minas,MG
26956,Lontra,MG
26972,Montezuma,MG
26999,Urucuia,MG
27014,Água Branca,AL
27030,Anádia,AL
27057,Arapiraca,AL
27073,Atalaia,AL
27090,Barra de Santo Antônio,AL
27111,Barra de São Miguel,AL
27138,Batalha,AL
27154,Belém,AL
27170,Belo Monte,AL
27197,Boca da Mata,AL
27219,Branquinha,AL
27235,Cacimbinhas,AL
27251,Cajueiro,AL
27278,Campo Alegre,AL
27294,Campo Grande,AL
27316,Canapi,AL
27332,Capela,AL
27359,Carneiros,AL
27375,Chá Preta,AL
27391,Coité do Nóia,AL
27413,Colônia Leopoldina,AL
27430,Coqueiro Seco,AL
27456,Coruripe,AL
27472,Delmiro Gouveia,AL
27499,Dois Riachos,AL
27510,Feira Grande,AL
27537,Feliz Deserto,AL
27553,Flexeiras,AL
27570,Girau do Ponciano,AL
27596,Ibateguara,AL
27618,Igaci,AL
27634,Igreja Nova,AL
27650,Inhapi,AL
27677,Jacaré dos Homens,AL
27693,Jacuipe,AL
27715,Japaratinga,AL
27731,Jaramataia,AL
27758,Joaquim Gomes,AL
27774,Jundiá,AL
27790,Junqueiro,AL
27812,Lagoa da Canoa,AL
27839,Limoeiro de Anadia,AL
27855,Maceió,AL
27871,Major Isidoro,AL
27898,Maragogi,AL
27910,Maravilha,AL
27936,Marechal Deodoro,AL
27952,Maribondo,AL
27979,Mar Vermelho,AL
27995,Mata Grande,AL
28010,Matriz de Camaragibe,AL
28037,Messias,AL
28053,Minador do Negrão,AL
28070,Monteirópolis,AL
28096,Murici,AL
28118,Novo Lino,AL
28134,Olho D´Água das Flores,AL
28150,Olho D´Água do Casado,AL
28177,Olho D´Água Grande,AL
28193,Olivença,AL
28215,Ouro Branco,AL
28231,Palestina,AL
28258,Palmeira dos Índios,AL
28274,Pão de Açúcar,AL
28290,Passo de Camaragibe,AL
28312,Paulo Jacinto,AL
28339,Penedo,AL
28355,Piaçabuçu,AL
28371,Pilar,AL
28398,Pindoba,AL
28410,Piranhas,AL
28436,Poço das Trincheiras,AL
28452,Porto Calvo,AL
28479,Porto de Pedras,AL
28495,Porto Real do Colégio,AL
28517,Quebrângulo,AL
28533,Rio Largo,AL
28550,Roteiro,AL
28576,Santa Luzia do Norte,AL
28592,Santana do Ipanema,AL
28614,Santana do Mundaú,AL
28630,São Bras,AL
28657,São José da Laje,AL
28673,São José da Tapera,AL
28690,São Luis do Quitunde,AL
28711,São Miguel dos Campos,AL
28738,São Miguel dos Milagres,AL
28754,São Sebastião,AL
28770,Satuba,AL
28797,Tanque D´Arca,AL
28819,Taquarana,AL
28835,Traipu,AL
28851,União dos Palmares,AL
28878,Viçosa,AL
28894,Craibas,AL
28916,Senador Rui Palmeira,AL
28932,Jaiba,MG
28959,Mamonas,MG
28975,Matias Cardoso,MG
28991,Pedras de Maria da Cruz,MG
29017,Riachinho,MG
29033,Araporá,MG
29050,Lagoa Grande,MG
29076,Guapimirim,RJ
29092,Belford Roxo,RJ
29114,Queimados,RJ
29130,Japeri,RJ
29157,Cardoso Moreira,RJ
29173,Varre-Sai,RJ
29190,Aperibé,RJ
29211,Rio das Ostras,RJ
29238,Quatis,RJ
29254,Areal,RJ
29270,Comendador Levy Gasparian,RJ
29297,Marechal Floriano,ES
29319,Irupi,ES
29335,São Domingos do Norte,ES
29351,Vila Pavão,ES
29378,Lourdes,SP
29394,Santo Antônio do Aracanguá,SP
29416,São João de Iracema,SP
29432,Ilha Solteira,SP
29459,Suzanópolis,SP
29475,Canitar,SP
29491,Engenheiro Coelho,SP
29513,Hortolândia,SP
29530,Holambra,SP
29556,Tuiuti,SP
29572,Vargem,SP
29599,Estiva Gerbi,SP
29610,Emilianópolis,SP
29637,Pedrinhas Paulista,SP
29653,Bertioga,SP
29670,Cajati,SP
29696,Ilha Comprida,SP
29718,Ubarana,SP
29734,Zacarias,SP
29750,Elisiário,SP
29777,Marapoama,SP
29793,Novais,SP
29815,Aspásia,SP
29831,Mesópolis,SP
29858,Nova Canaã Paulista,SP
29874,Pontalinda,SP
29890,Parisi,SP
29912,Arapei,SP
29939,Potim,SP
29955,Alambari,SP
29971,Barra do Chapéu,SP
29998,Campina do Monte Alegre,SP
30015,Fernando de Noronha,PE
30031,Baraúna,RN
30058,Muquém do São Francisco,BA
30074,Nova Fátima,BA
30090,Nova Ibiá,BA
30112,Nova Redenção,BA
30139,Novo Horizonte,BA
30155,Novo Triunfo,BA
30171,Ourolândia,BA
30198,Piraí do Norte,BA
30210,Ponto Novo,BA
30236,Presidente Tancredo Neves,BA
30252,Quixabeira,BA
30279,Ribeirão do Largo,BA
30295,São Domingos,BA
30317,São Félix do Coribe,BA
30333,São José do Jacuipe,BA
30350,São José da Vitória,BA
30376,Saubara,BA
30392,Serra do Ramalho,BA
30414,Sítio do Mato,BA
30430,Sítio do Quinto,BA
30457,Sobradinho,BA
30473,Umburanas,BA
30490,Varzedo,BA
30511,Vereda,BA
30538,Itaóca,SP
30554,Itapirapuã Paulista,SP
30570,Ribeirão Grande,SP
30597,Bom Sucesso de Itararé,SP
30619,Nova Campina,SP
30635,Taquarivai,SP
30651,Alumínio,SP
30678,Aracariguama,SP
30694,Jussari,BA
30716,América Dourada,BA
30732,Arataca,BA
30759,Barro Alto,BA
30775,Barrocas,BA
