153779,DEP.DE LINGUISTICA LETRAS CLAS.E VERNACULAS,
153780,DEPARTAMENTO DE ARTES - HL DA UFPR,
153781,DEPARTAMENTO DE ANTROPOLOGIA - HL DA UFPR,
153782,DEP.DE COMUNICACAO SOCIAL E TURISMO-HL/UFPR,
153783,DEPARTAMENTO DE BIBLIOTECONOMIA - HL DA UFPR,
153784,DEPARTAMENTO DE GEOCIENCIAS - HL DA UFPR,
153785,DEPARTAMENTO DE TECNOLOGIA QUIMICA-TC/UFPR,
153786,DEPARTAMENTO DE GEOLOGIA - TC DA UFPR,
153787,DEPARTAMENTO DE GEOGRAFIA - TC DA UFPR,
153788,COORDENACAO DO CURSO DE HISTORIA DA UFPR,
153789,COORDENACAO DO CURSO DE FILOSOFIA DA UFPR,
153790,COORDENACAO DO CURSO DE CIENCIAS SOCIAIS-UFPR,
153791,COORDENACAO DO CURSO DE COMUNICACAO SOCIAL,
153792,COORDENACAO DO CURSO DE LETRAS DA UFPR,
153793,COORD.CURSO DE EST.SOC.MORAL E CIVICA DA UFPR,
153794,COORDENACAO DO CURSO DE EDUCACAO ARTISTICA,
153795,COORDENACAO DO CURSO DE ENGENHARIA CIVIL-UFPR,
153796,COORDENACAO DO CURSO DE ENGENHARIA ELETRICA,
153797,COORDENACAO DO CURSO DE ENGENHARIA MECANICA,
153798,COORD. DO CURSO DE ARQUITETURA E URBANISMO,
153799,COORDENACAO DO CURSO DE ENGENHARIA QUIMICA,
153800,COORDENACAO DO CURSO DE GEOLOGIA DA UFPR,
153801,COORDENACAO DO CURSO DE GEOGRAFIA DA UFPR,
153802,COORD. DO CURSO DE ENGENHARIA CARTOGRAFICA,
153803,CENTRO EST.PESQ.HIDRA PARIGOT DE SOUZA-UFPR,
153804,USINA PILOTO DE TECNOLOGIA QUIMICA DA UFPR,
153805,CENTRO DE PESQ. E PROCESSAMENTO DE ALIMENTOS,
153806,PRO-REITORIA DE CULTURA E EXTENSAO DA UFSC,
153807,SETOR DE CIENCIAS AGRARIAS DA UFPR,
153808,HOSPITAL DE CLINICAS DA UFPR,75353
153809,PRCE-BOLSA DE EXTENSAO DA UFSC,
153810,NUCLEO DE DESENV.INFANTIL DA UFSC,
153811,FUNDO DE INCENTIVO A PESQUISA-FIP DA UFSM,
153812,FARMACIA ESCOLA DA UFPR,
153813,GABINETE DO REITOR DA UFBA,38490
153814,ASSESSORIA DE PLANEJAMENTO DA UFBA,38490
153815,SUPERINTENDENCIA ADMINISTRATIVA DA UFBA,38490
153816,SUPERINTENDENCIA DE PESSOAL DA UFBA,38490
153817,SUPERINTENDENCIA ESTUDANTIL DA UFBA,38490
153818,SUPERINT. ACADEMICA-SECAO EXPEDIENTE DA UFBA,38490
153819,PRO-REITORIA DE PESQUISA E POS-GRADUACAO-UFBA,38490
153820,SUPERINT.ACADEMICA-COORD.DA EXTENSAO DA UFBA,38490
153821,SUPERINT.ACAD.-CENTRO EDIT.E DIDATICO DA UFBA,38490
153822,SUPERINT.ACAD.-SEC.GERAL DOS CURSOS DA UFBA,38490
153823,SUPERINT.ACAD.-SERV.DE SEL.ORIENT.E AVAL.UFBA,38490
153824,SERVICO MEDICO UNIV. RUBENS BRASIL DA UFBA,38490
153825,PREFEITURA DO CAMPUS UNIVERSITARIO DA UFBA,38490
153826,INSTITUTO DE MATEMATICA DA UFBA,38490
153827,INSTITUTO DE FISICA DA UFBA,38490
153828,MEC - UFBA INSTITUTO DE QUIMICA - BA,38490
153829,INSTITUTO DE BIOLOGIA DA UFBA,38490
153830,INSTITUTO DE GEOCIENCIAS DA UFBA,38490
153831,INSTITUTO DE LETRAS DA UFBA,38490
153832,INSTITUTO DE CIENCIAS DA SAUDE DA UFBA,38490
153833,FACULDADE DE MEDICINA DA UFBA,38490
153834,FACULDADE DE DIREITO DA UFBA,38490
153835,ESCOLA POLITECNICA DA UFBA,38490
153836,FACULDADE DE FILOSOFIA E CIEN.HUMANAS DA UFBA,38490
153837,ESCOLA DE BELAS ARTES DA UFBA,38490
153838,FACULDADE DE CIENCIAS ECONOMICAS DA UFBA,38490
153839,ESCOLA DE ENGENHARIA DA UFBA,38490
153840,FACULDADE DE FARMACIA DA UFBA,38490
153841,FACULDADE DE ODONTOLOGIA DA UFBA,38490
153842,FACULDADE DE ARQUITETURA DA UFBA,38490
153843,ESCOLA DE ADMINISTRACAO DA UFBA,38490
153844,ESCOLA DE MUSICA DA UFBA,38490
153845,ESCOLA DE NUTRICAO DA UFBA,38490
153846,ESCOLA DE BIBLIOTECONOMIA DA UFBA,38490
153847,FACULDADE DE EDUCACAO DA UFBA,38490
153848,ESCOLA DE MEDICINA VETERINARIA DA UFBA,38490
153849,ESCOLA DE COMUNICACAO DA UFBA,38490
153850,ESCOLA DE TEATRO DA UFBA,38490
153851,ESCOLA DE DANCA DA UFBA,38490
153852,MATERNIDADE CLIMERIO DE OLIVEIRA DA UFBA/BA,38490
153853,MUSEU DE ARTE SACRA DA UFBA,38490
153854,NUCLEO DE SERVICOS TECNOLOGICOS DA UFBA,38490
153855,BIBLIOTECA CENTRAL DA UFBA,38490
153856,CENTRO DE ESTUDOS AFRO - ORIENTACOES DA UFBA,38490
153857,CENTRO DE ESTUDOS BAIANOS DA UFBA,38490
153858,CENTRO DE RECURSOS HUMANOS DA UFBA,38490
153859,CENTRO DE PROCESSAMENTOS DE DADOS DA UFBA,38490
153860,SECRETARIA ADMINISTRATIVA DA UFBA,38490
153861,SUPERINTENDêNCIA DE EDUCAçãO à DISTâNCIA,38490
153862,UFSM-DEP. DE GINECOLOGIA E OBSTETRICIA,
153863,UFSM-DEP. DE MICROBIOLOGIA E PARASITOLOGIA,
153864,UFSM-DEPARTAMENTO DE MORFOLOGIA,
153865,UFSM-DEPARTAMENTO DE NEURO-PSIQUIATRIA,
153866,UFSM-DEPARTAMENTO DE PATOLOGIA,
153867,UFSM-DEPARTAMENTO DE PEDIATRIA E PUERICULTURA,
153868,UFSM-DEPARTAMENTO DE SAUDE COMUNITARIA,
153869,UFSM-LABORATORIO DO ENSINO E INSTRUCAO,
153870,UFSM-DEPARTAMENTO DE ADMINISTRACAO ESCOLAR,
153871,UFSM-DEPARTAMENTO DE FUNDAMENTOS DA EDUCACAO,
153872,UFSM-DEPARTAMENTO DE METODOLOGIA DO ENSINO,
153873,UFSM-DEPARTAMENTO DE EDUCACAO ESPECIAL,
153874,UFSM-GAB.ESTUDOS E APOIO INSTITUC. E COMUNIT.,
153875,UFSM-ASSISTENCIA JURIDICA,
153876,UFSM-LABORATORIO DE INFORMATICA,
153877,UFSM-DEPARTAMENTO DE CIENCIAS ADMINISTRATIVAS,
153878,UFSM-DEPERTAMENTO DE CIENCIAS DA INFORMACAO,
153879,UFSM- DEPARTAMENTO DE CIENCIAS ECONOMICAS,
153880,UFSM-DEPARTAMENTO DE CONTABILIDADE,
153881,UFSM-DEPARTAMENTO DE DIREITO,
153882,UFSM-DEPARTAMENTO DE DOCUMENTACAO,
153883,UFSM-DEPARTAMENTO DE FILOSOFIA,
153884,UFSM-DEPARTAMENTO DE SOCIOLOGIA POLITICA,
153885,UFSM-DEPARTAMENTO DE HISTORIA,
153886,UFSM-DEPARTAMENTO DE PSICOLOGIA,
153887,UFSM-LABORATORIO DE MAQUINAS-FERRAMENTAS,
153888,UFSM-LAB. DE MATERIAIS DE CONSTRUCAO CIVIL,
153889,UFSM-NUCLEO DE ESTUDOS E PESQUISAS ESPACIAIS,
153890,UFSM-NUCLEO DE INOVACOES TECNOLOGICAS,
153891,UFSM-NUCLEO SETORIAL DE INFORMATICA,
153892,UFSM-DEPARTAMENTO DE EXPRESSAO GRAFICA,
153893,UFSM-DEP. DE ESTRUTURAS E CONSTRUCAO CIVIL,
153894,UFSM-DEPARTAMENTO DE HIDRAULICA E SANEAMENTO,
153895,UFSM-DEPARTAMENTO DE TRANSPORTES,
153896,"DEP.TERMOTECNICA,PROCESSOS E OPER.INDUSTRIAIS",
153897,UFSM-DEP.DE FABRICACAO E PROJETOS DE MAQUINAS,
153898,UFSM-DEPARTAMENTO DE ENGENHARIA INDUSTRIAL,
153899,UFSM-DEP.ELETROMECANICA/SISTEMAS DE POTENCIA,
153900,UFSM-DEPARTAMENTO DE ELETRONICA E COMPUTACAO,
153901,UFSM-CORAL,
153902,UFSM-ORQUESTRA,
153903,UFSM-LABORATORIO DE LINGUAS,
153904,UFSM-LAB.DE INICIACAO E CRIATIVIDADE EM ARTES,
153905,UFSM-PROJETO TEXTIL,
153906,UFSM-DEPARTAMENTO DE ARTES VISUAIS,
153907,"DEP.LETRAS CLASSICAS,FILOLOGIA E LINGUISTICA",
153908,UFSM-DEP.DE LETRAS ESTRANGEIRAS E MODERNAS,
153909,UFSM-DEPARTAMENTO DE LETRAS VERNACULAS,
153910,UFSM-DEPARTAMENTO DE MUSICA,
153911,UFSM-DEPARTAMENTO DE DESPORTOS COLETIVOS,
153912,PRUNI RESTAURANTE UNIVERSITARIO,
153913,UFSM-DEPARTAMENTO DE DESPORTOS INDIVIDUAIS,
153914,UFSM-DEP.METODOS E TECNICAS DESPORTIVAS,
153915,UFSM-COORD. DE ENSINO DE SEGUNDO GRAU,
153916,UFSM-DEPARTAMENTO DE MATERIAL E PATRIMONIO,
153917,DIRETORIA GERAL DO CEFET/MA,
153918,DIRETORIA DE ADMINISTRACAO DO CEFET/MA,
153919,DIRETORIA DE ENSINO DO CEFET/MA,
153920,DIR.DE APOIO AO ENS.PES.E EXT.DO CEFET/MA,
153921,DIRETORIA DE REL.EMPRESARIAIS DO CEFET/MA,
153922,UNID. DESCENTRALIZADA DE ENS. DE P.DOS INDIOS,
153923,CENTRO DE HIDRATACAO E RECUPERACAO INFANTIL,
153924,HOSP.MEDIC.VETERIN. PROF.RENATO MEDEIROS NETO,38490
153925,LABORATORIO INDUSTRIAL FARMACEUTICO,
153926,PRUNI COLONIA DE FERIAS,
153927,PRUNI DEPARTAMENTO SAUDE E LAZER,
153928,PRORAD GRAFICA,
153929,PROJETO CADS/ARAUGARIA DA UFPR,
153930,PRCE - FORTALEZAS DA UFSC,
153931,CENTRO DE TRATAMENTO DE MEDULA OSSEA,
153932,CENTRO NACIONAL DE SUPERCOMPUTACAO,88013
153933,INSTITUTO LATINO-AMERICANO DE ESTUD.AVANCADOS,
153934,SUPERINTEND. ACADEMICA PAVILHAO DE AULAS I,38490
153935,MUSEU DE ARQUEOLOGIA E ETNOLOGIA,38490
153936,PRO-REITORIA DE GRADUACAO,38490
153937,FACULDADE DE CIENCIAS CONTABEISS,38490
153938,INSTITUTO DE SAUDE COLETIVA,38490
153939,CAMPUS ANÍSIO TEIXEIRA,38490
153940,SEC. ORGAOS COLEGIADOS,38490
153941,NUCLEO EST.INTERDISCIPLINARES SOBRE A MULHER,38490
153942,DIGER - DIRETORIA GERAL,
153943,COPEX-CONSELHO DE ENS.PESQUISA E EXTENCAO,
153944,COEMP - CONSELHO EMPRESARIAL,
153945,COGEP - COORD.GERAL DE PLANEJAMENTO,
153946,COREH - COORD.GERAL DE RECURSOS HUMANOS,
153947,PROJU - PROCURADORIA JURIDICA,
153948,COINF -COORD.TECNICA DE INFORMATICA,
153949,COSOC-COORD.TEC.DE COMUN.E ATIV.COMUNITARIAS,
153950,COBIB - COORD. DE BIBLIOTECAS,
153951,ASMED-COORD.DE ASSIST.MEDICO ODONTOLOGICA,
153952,COMUL - COORD. DE MULTIMEIOS,
153953,CODEG - COORD. DE EDITORACAO GRAFICA,
153954,DIDEN-DIRETORIA DE DESENVOLVIMENTO DO ENSINO,
153955,DEPAC - DEPARTAMENTOS ACADEMICOS,
153956,COCUR - COORDENACAO DE CURSOS,
153957,CODAR - COORDENACAO DE AREAS,
153958,COTEC-COORD.TEC.DE POS GRADUACAO E PESQUISA,
153959,COSAL - COORD. TEC. DE SELECAO DE ALUNOS,
153960,COPED - COORDENACAO TECNICA PEDAGOGICA,
153961,COAEN-COORD.DE ACOMP.DAS ATIV.DE ENSINO,
153962,DIREP-DEPARTAMENTO DE RELACOES EMPRESARIAS,
153963,DEMAG-DEP. DE ENGENHARIA E MANUTENCAO GERAL,
153964,DEOFI- DEPARTAMENTO DE ORCAMENTO E FINANCAS,
153965,DEAMP-DEPART.DE ADM.DE MATERIAIS E PATRIMONIO,
153966,SEALC - SECAO DE ALMOXARIFADO CENTRAL,
153967,CETEC-CENTRO DE TREIN.E DESENV.DE REC.HUMANOS,
153968,UNEDA - UNED BARREIRAS,
153969,UNEDB - UNED DE VITORIA DA CONQUISTA,
153970,UNEDC - UNED DE VALENCA,
153971,UNEDD - UNED DE EUNAPOLIS,
153972,INSTITUTO DE PSICOLOGIA/UFRS,88013
153973,NUCLEO DE EST.INTERDISCIPL.SOBRE A MULHER,
153974,EDITORA DA UNIVERSIDADE FEDERAL DA BAHIA,38490
153975,UFRGS/PMPA - ATLAS AMBIENTAL,
153976,UFRGS/GOVERNO DO ESTADO - FACED,
153977,CENTRO DE ENSINO SUPERIOR DO SERIDO/RN,16390
153978,MEC/INEP/INST.NAC.DE EST.E PESQ.EDUCAC./DF,97012
153979,PRO-REITORIA DE POS GRADUACAO,88013
153980,PRO-REITORIA DE PESQUISA,88013
153981,INST.DE CIENCIAS BASICAS DA SAUDE,17710
153982,UNIDADE DE ENSINO DESCENTRALIZ.DE MORRINHOS,
153983,PRó-REITORIA DE PóS GRADUAçãO,60011
153984,PRÓ-REITORIA DA GRADUAÇÃO,58653
153985,PRO-REITORIA DE EXTENSAO,60011
153986,PRO REITORIA DE PLANEJAMENTO,58653
153987,CENTRO TECNOLOGICO,60011
153988,CENTRO DE ESTUDOS SOCIAIS APLICADOS - UFF/RJ,58653
153989,CENTRO DE CIENCIAS MEDICAS CCM- UFF - RJ,58653
153990,CENTRO DE ESTUDOS GERAIS,60011
153991,UTFPR - CAMPUS SUDOESTE DOIS VIZINHOS,75418
153992,CENTRO DE PESQUISA EM GEOF. E GEOLOGIA,38490
153993,BIBLIOTECA CENTRAL - BIBLIO,
153994,CURSO DE POS-GRAD.EM ENG.ELETRICA INDL-PROAP,75353
153995,PROGRAMA DE PÓS-GRADUAÇÃO EM TECNOLOGIA,75353
153996,DEPARTAMENTO DE  POS-GRADUACAO - PROAP,75353
153997,CURSO DE ENGENHARIA BIOMEDICA - PROIN,
153998,CURSO DE POS-GRAD.EM ENG.ELETRICA INDL-PROIN,
153999,CENTRO DE PROCESSAMENTO DE DADOS CPD,
154000,CCM-INSTITUTP BIOMEDICO,60011
154001,CCM-ESCOLA DE ENFERMAGEM,60011
154002,SCM-FACULDADE DE FARMACIA,60011
154003,MEC-FUCAPES-FUND.COORD.DE AP.NIV.SUPERIOR/DF,97012
154004,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,97012
154005,CCM-FACULDADE DE MEDICINA,60011
154006,CIENCIAS BIOLOGICAS,
154007,CENTRO DE INTEGRACAO DO MERCOSUL,
154008,PROCURADORIA JURIDICA - PROJUR,
154009,COORDENADORIA DE COMUNICACAO SOCIAL,
154010,CCM-FACULDADE DE NUTRICAO,60011
154011,CCM-FACULDADE DE ODONTOLOGIA,60011
154012,CCM-INSTITUTO DE SAUDE DA COMUNIDADE,60011
154013,CCM-FACULDADE DE VETERINARIA,60011
154014,CEG-DEPARTAMENTO DE EDUC. FISICA E DESPORTOS,60011
154015,CEG-DEPARTAMENTO DE EDUCACAO MATEMATICA-PADUA,60011
154016,CEG-INSTITUTO DE ARTE E COMUNICACAO SOCIAL,60011
154017,CEG-INSTITUTO DE BIOLOGIA,60011
154018,CENTRO DE ENSINO DA FUNREI - CENSI,
154019,CDT-CENTRO DE DESENVOLVIMENTO TECNOLOGICO,97012
154020,PRC - PREFEITURA DO CAMPUS,97012
154021,FTD - FACULDADE DE TECNOLOGIA,
154022,FACULDADE DE CIENCIA DA SAUDE,
154023,SECRETARIA DE EMPREENDIMENTOS-EMP,97012
154024,FACULDADE DE EDUCACAO FISICA - UNB - DF,97012
154025,CEG-INSTITUTO DE FISICA,60011
154026,CEG-INSTITUTO DE GEOCIENCIAS,60011
154027,CEG-INSTITUTO DE CIENCIAS HUM.E FILOSOFIA,60011
154028,CEG-INSTITUTO DE LETRAS,60011
154029,CEG-INSTITUTO DE MATEMATICA,60011
154030,CEG-INSTITUTO DE QUIMICA,60011
154031,FUNDACAO ROQUETTE PINTO/RJ,
154032,UNIVERSIDADE FED. DE CIENCIAS DA SAUDE/RS,88013
154033,CES-ESCOLA DE SERVICO SOCIAL DE CAMPOS,60011
154034,MEC-UNIRIO-FUND.UNIVERS.DO RIO DE JANEIRO/RJ,60011
154035,HOSPITAL UNIV. GAFFREE E GUINELE DA UNIRIO,60011
154036,CENTRO DE CIENC BIOLOG E SAUDE DA UNIRIO,
154037,CENTRO DE CIENCIAS HUMANAS DA UNIRIO,
154038,CENTRO DE LETRAS E ARTES DE UNIRIO,
154039,FUNDACAO UNIVERSIDADE DO AMAZONAS/AM,2550
154040,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA - FUB,97012
154041,FUNDACAO UNIVERSIDADE DO MARANHAO,9210
154042,UNIVERSIDADE FEDERAL DO RIO GRANDE,88153
154043,FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA,54038
154044,FUNDACAO UNIVERSIDADE FEDERAL/AC,1392
154045,FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO,90670
154046,FUNDACAO UNIVERSIDADE FEDERAL DE OURO PRETO,49212
154047,UNIVERSIDADE FEDERAL DE PELOTAS/RS,87912
154048,FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,12190
154049,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,70793
154050,MEC-UNIVERSIDADE FEDERAL/SE,32336
154051,UNIVERSIDADE FEDERAL DE VICOSA,54275
154052,CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV,45195
154053,CENTRAL DE EXP.PESQ.E EXT.DO TRIANG.MIN./UFV,42510
154054,FUNDACAO UNIVERS.FEDERAL/MS,90514
154055,MEC-FUNDACAO UNIVERSIDADE DE RONDONIA/RO,35
154056,NUCLEO DE EDUCACAO DA UFRO,
154057,CONSELHO ADM.DOS INSTITUTOS DE RONDONOPOLIS,
154058,COORD.DE ASSUNTS.ESTUD.E COMUNITARIO/FUF/PEL,
154059,PRO-REIT.DE PLANEJ.E DESENVOLVIMENTO/FUF/PEL,
154060,MEC-FAE-FUNDACAO DE ASSIST.AO ESTUDANTE/DF,97012
154061,NUCLEO DE CIENCIAS SOCIAIS DA UFRO,
154062,INSTITUTO DE RECURSOS HUM.J.PINHEIRO DA FAE,
154063,DIRETORIA DE APOIO DIDATICO/PEDAGOGICO DA FAE,
154064,CENTRO UNIVERSITARIO DE AQUIDAUANA DA FUFMS,90212
154065,CENTRO UNIVERSITARIO DE CORUMBA DA FUFMS,90638
154066,CENTRO UNIVERSITARIO DE DOURADOS DA FUFMS,90514
154067,CENTRO UNIVERSITARIO DE TRES LAGOAS DA FUFMS,91650
154068,NUCLEO EXPERIMENTAL DE CIENCIAS AGR. DA FUFMS,90514
154069,FUNDAÇÃO UNIV. FEDERAL DE SÃO JOÃO DEL-REI,52493
154070,HOSPITAL UNIVERSITARIO JULIO MULLER DA FUF/MT,90670
154071,INSTITUTO UNIVERS. DO NORTE MATOGROSSENSE,
154072,HOSPITAL UNIVERSITARIO_DA UNIVERSIDADE DO MA,9210
154073,CENTRO ENS. SUPERIOR DO MEDIO ARAGUAIA-FUFMT,
154074,CENTRO PEDAGOGICO DE RONDONOPOLIS DA FUFMT,
154075,PROJETO DE CONSTRUCAO DO HOSPITAL DA UFPEL,
154076,CENTRO DE INFORMÁTICA/FUB,97012
154077,CENTRO DE MANUT. DE EQUIP. CIENTIFICOS/FUB,97012
154078,EDITORA UNIVERSIDADE DE BRASILIA/FUB,97012
154079,CENTRO DE SEL. E DE PROMOCAO DE EVENTOS/UNB,97012
154080,UNIVERSIDADE FEDERAL/RR,3018
154081,GABINETE DO REITOR DA UFRO,
154082,PRO-REITORIA DE APOIO ADMINISTRATIVO DA UFRO,35
154083,PRO-REITORIA DE APOIO ACADEMICO DA UFRO,
154084,PRO-REITORIA DE APOIO AO PLANEJAMENTO DA UFRO,
154085,BIBLIOTECA CENTRAL DA UFRO,
154086,ADMINISTRACAO CENTRAL/FUFPI,
154087,PRO-REITORIA DE ADMINISTRACAOFUFPI,
154088,PRO-REITORIA DE ENSINOFUFPI,
154089,PRO-REITORIA DE EXTENSAOFUFPI,
154090,PRO-REIT.DE PESQ. E POS-GRADUACAO/FUFPI,
154091,PRO-REITORIA DE PLANEJAMENTO/FUFPI,
154092,VICE-REITORIA/FUFPI,
154093,BIBLIOTECA CENTRAL/FUFPI,
154094,CENTRO DE CIENCIAS DA NATUREZA/FUFPI,
154095,CENTRO DE CIENCIAS DA SAUDE/FUFPI,
154096,CENTRO DE CIENCIAS HUMANAS E LETRAS/FUFPI,
154097,CENTRO DE CIENCAS DA EDUCACAO/FUFPI,
154098,CENTRO DE CIENCAS AGRARIAS/FUFPI,
154099,CENTRO DE TECNOLOGIA/FUFPI,
154100,CAMPUS MINISTRO REIS VELOSO/FUFPI,
154101,COLEGIA AGRICOLA DE TERESINA/FUFPI,
154102,COLEGIO AGRICOLA DE FLRIANO/FUFPI,
154103,CAMPUS DO JUNCO/FUFPI,
154104,COLEGIO AGRICOLA DE BOM JESUS/FUFPI,
154105,NUCLEO DE SAUDE DA UFRO,
154106,HOSPITAL UNIVERSITARIO DE BRASILIA - HUB,97012
154107,DIRETORIA EXECUTIVA DA FUNREI,
154108,VICE-DIRETORIA ACADEMICA DA FUNREI,
154109,VICE-DIRETORIA ADMINISTRATIVA DA FUNREI,
154110,VICE-DIRETORIA DE PLANEJAMENTO DA FUNREI,
154111,VICE-DIRET.DE ASSUN.COMUN.E REC.HUM.DA FUNREI,
154112,CENTRO CIENTIFICO DA FUNREI,
154113,GABINETE DO REITOR DA UFPEL,
154114,PRO-REITORIA ADMINISTRATIVA DA UFPEL,
154115,PRO-REITORIA DE GRADUACAO E ASSISTENCIA/UFPEL,
154116,PRO-REITORIA DE PESQ.E POS-GRADUACAO/UFPEL,
154117,PRO-REITORIA DE EXTENSAO DA UFPEL,
154118,CONJUNTO AGROTEC.VISCONDE DA GRACA DA UFPEL,
154119,FACULDADE DE AGRONOMIA ELISEU MACIEL DA UFPEL,
154120,FACULDADE DE ARQUITETURA E URBANISMO DA UFPEL,
154121,INSTITUTO DE BIOLOGIA DA UFPEL,
154122,FACULDADE DE CIENCIAS DOMESTICAS DA UFPEL,
154123,INSTITUTO DE CIENCIAS HUMANAS DA UFPEL,
154124,CONSERVATORIO DE MUSICA DA UFPEL,
154125,FACULDADE DE DIREITO DA UFPEL,
154126,FACULDADE DE EDUCACAO DA UFPEL,
154127,ESCOLA SUPERIOR DE EDUCACAO FISICA DA UFPEL,
154128,FAC.DE ENFERMAGEM E OBSTETRICIA DA UFPEL,
154129,FACULDADE DE ENGENHARIA AGRICOLA DA UFPEL,
154130,INSTITUTO DE FISICA E MATEMATICA DA UFPEL,
154131,INSTITUTO DE LETRAS E ARTES DA UFPEL,
154132,FACULDADE DE MEDICINA DA UFPEL,
154133,FACULDADE DE METEOROLOGIA DA UFPEL,
154134,FACULDADE DE NUTRICAO DA UFPEL,
154135,FACULDADE DE ODONTOLOGIA DA UFPEL,
154136,INSTITUTO DE QUIMICA E GEOCIENCIAS DA UFPEL,
154137,INSTITUTO DE SOCIOLOGIA E POLITICA DA UFPEL,
154138,FACULDADE DE VETERINARIA DA UFPEL,
154139,CENTRO AGROPECUARIO DA PALMA DA UFPEL,
154140,COMISSAO PERMANENTE DE VESTIBULAR DA UFPEL,
154141,CENTRAL DE ALERTA METEOROLOGICO DA UFPEL,
154142,HOSPITAL DE CLINICAS VETERINARIO DA UFPEL,
154143,COORDENADORIA DE BIBLIOTECAS DA UFPEL,
154144,PREFEITURA UNIVERSITARIA DA UFPEL,
154145,HOSPITAL ESCOLA DA UFPEL,87912
154146,RADAR METEOROLOGICO DA UFPEL,
154147,EDITORA E GRAFICA UNIVERSITARIA DA UFPEL,
154148,RESTAURANTE UNIVERSITARIO DA UFPEL,
154149,FAEM - DEPARTAMENTO DE SOLOS DA UFPEL,
154150,FAEM - DEPARTAMENTO DE ZOOTECNIA DA UFPEL,
154151,DECANATO DE ADMINISTRACAO E FINANCAS - DAF,
154152,DECANATO DE ASSUNTOS COMUNITARIOS - DAC,
154153,DECANATO DE EXTENSAO - DEX,97012
154154,DECANATO DE PESQUISA E POS-GRADUACAO - DPP,
154155,CENTRO DE CAPT. E GESTAO DE RECURSOS DA FUB,
154156,GABINETE DO REITOR DA FUB,
154157,DIRECAO DO INSTITUTO CIENCIAS EXATAS DA FUB,
154158,DIRECAO DO INSTITUTO CIEN. BIOLOGICAS DA FUB,
154159,DIRECAO DO INSTITUTO CIENCIAS HUMANAS DA FUB,
154160,DIRECAO DO INSTITUTO CIENCIAS E LETRAS DA FUB,
154161,FACULDADE DE ARQUITETURA E URBANISMO - FAU,
154162,DIRECAO FACULDADE DE TECNOLOGIA DA FUB,
154163,DIRECAO FACULDADE DE CIENCIAS DA SAUDE DA FUB,
154164,DIR.FAC.DE EST.SOCIAIS E APLICACOES DA FUB,
154165,DIRECAO FACULDADE DE EDUCACAO DA FUB,
154166,DIRECAO INSTITUTO DE PSICOLOGIA DA FUB,
154167,DIRECAO INSTITUTO DE ARTES DA FUB,
154168,DECANTO DE ENSINO DE GRADUACAO DA FUB,
154169,FACULDADE DE COMUNICACAO DA FUP,
154170,CENTRO DE MANUTENCAO DE EQUIPAMENTOS DA FUB,
154171,EDITORA DA UNIVERSIDADE DE BRASILIA DA FUB,
154172,CENTRO DESENVOLVIMENTO TECNOLOGICO DA FUB,
154173,CENTRO EST. AVANCADOS MUTIDICIPLINARES DA FUB,
154174,DEPARTAMENTO DE ORCAMENTO,
154175,CTRO.EDUC.ABERTA CONTINUADA E A DISTAN.DA FUB,
154176,DIRETORIA DE ACESSO AO ENSINO SUPERIOR DA FUB,
154177,HOSPITAL UNIVERSITARIO DA FUFSE,31054
154178,CENTRO DE PROCESSAMENTO DE DADOS DA FUFRO,
154179,ALMOXARIFADO CENTRAL/UFPEL,
154180,CASA DO ESTUDANTE DA FUF/PELOTAS,
154181,CENTRO DE PROCESSAM.DE DADOS DA FUF PELOTAS,
154182,FAC.MEDICINA/CENTRO DE ONCOLOGIA DA FUF/PEL,
154183,DEPART.DE MATERIAL/DESPESAS FIXAS DA FUF/PEL,
154184,ASSESS.DE PLANEJ./RESERVA TECNICA DA FUF/PEL,
154185,DEPARTAMENTO PESSOAL,
154186,DIRET.REC.MAT.E COM.ADMINISTRATIVA DA FUB,
154187,DIRETORIA DE CONTABILIDADE DA FUB,
154188,DIRECAO DO INSTITUTO DE GEOCIENCIAS DA FUB,
154189,DIRETORIA DE RECURSOS HUMANOS DA FUB,
154190,CENTRO DE PROD.CULTULRAL E EDUCATIVA DA FUB,
154191,PREFEITURA DO CAMPUS DA FUB,
154192,DIRETORIA DE ESPORTE ARTE E CULTURA - DEA,
154193,DIRET. DO RESTAURANTE UNIVERSITARIO DA FUB,
154194,SERVICO DE MICROFILMAGEM DA FUB,
154195,SERVICO DE ALMOXARIFADO DA FUB,
154196,ASSESSORIA DE PLANEJAMENTO DA FUB,
154197,BIBLIOTECA CENTRAL DA FUB,
154198,CTRO.INTER.DE FISICA DA MAT.CONDENSADA DA FUB,
154199,DEPART.CIENC.CONTABEIS E ATUARIAS DA FUB,
154200,REITORIA DA FUFMT,
154201,VICE-REITORIA DA FUFMT,
154202,SUB-REITORIA DE PLANEJAMENTO DA FUFMT,
154203,SUB-REITORIA ADMINISTRATIVA DA FUFMT,
